year,filename,area,port,species,landings_lb,revenues_usd
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Rockfish, group slope.....................................................",316,"$1,364 "
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Crab, yellow rock..............................................................",722,"$1,206 "
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,Lingcod................................................................................,160,$800 
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Shark, shortfin mako........................................................",172,$516 
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,Swordfish............................................................................,101,$503 
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Sheephead, California.....................................................",89,$445 
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Rockfish, greenspotted...................................................",51,$306 
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Fish, unspecified..............................................................",23,$304 
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Octopus, unspecified......................................................",76,$279 
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Clam, purple.......................................................................",220,$176 
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Rockfish, bocaccio..........................................................",27,$162 
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Rockfish, vermilion...........................................................",25,$132 
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Whitefish, ocean...............................................................",20,$124 
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Rockfish, greenstriped....................................................",18,$108 
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Rockfish, flag.....................................................................",26,$102 
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Rockfish, group shelf......................................................",20,$100 
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,Port Totals:,"122,315","$1,600,101 "
2017,Table 20PUB.pdf,Los Angeles,,,,
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Lobster, California spiny.................................................","10,820","$209,360 "
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,Sablefish.............................................................................,"52,886","$207,445 "
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Thornyhead, shortspine..................................................","19,308","$141,001 "
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,Swordfish............................................................................,"12,232","$81,499 "
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Prawn, spot........................................................................","3,970","$47,112 "
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Crab, yellow rock..............................................................","21,640","$32,619 "
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Rockfish, blackgill............................................................","8,960","$23,904 "
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Sheephead, California.....................................................","5,043","$23,004 "
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Squid, market.....................................................................","29,644","$14,697 "
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Thornyhead, longspine...................................................","4,208","$12,781 "
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Tuna, bluefin......................................................................","1,829","$9,626 "
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,Yellowtail............................................................................,"2,866","$9,487 "
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Halibut, California.............................................................","1,156","$5,881 "
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Rockfish, vermilion...........................................................","1,816","$5,082 "
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Mackerel, unspecified.....................................................","2,308","$4,622 "
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Sole, Dover.........................................................................","1,615","$3,845 "
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Crab, spider........................................................................","3,661","$3,683 "
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Rockfish, aurora................................................................","1,233","$3,390 "
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Sea urchin, red..................................................................","2,305","$3,371 "
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Whelk, Kellet's...................................................................","3,334","$2,700 "
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Rockfish, bocaccio..........................................................","1,070","$2,073 "
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Mackerel, Pacific..............................................................",749,"$1,911 "
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Rockfish, starry.................................................................",580,"$1,748 "
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Prawn, ridgeback..............................................................",350,"$1,400 "
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Whitefish, ocean...............................................................",568,"$1,381 "
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Rockfish, group shelf......................................................",255,$765 
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Shark, thresher..................................................................",330,$730 
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Rockfish, widow................................................................",213,$574 
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Seabass, white.................................................................",114,$547 
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Rockfish, greenspotted...................................................",168,$511 
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Tuna, yellowfin..................................................................",183,$501 
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Shark, shortfin mako........................................................",158,$458 
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Crab, red rock....................................................................",359,$443 
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,Lingcod................................................................................,133,$440 
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Rockfish, bank...................................................................",178,$427 
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Rockfish, group red..........................................................",99,$363 
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Rockfish, squarespot......................................................",135,$354 
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,Sanddab..............................................................................,122,$299 
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Crab, rock unspecified....................................................",255,$270 
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Rockfish, chilipepper.......................................................",70,$238 
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Whiting, Pacific.................................................................",104,$224 
2017,Table 20PUB.pdf,Los Angeles,NEWPORT BEACH,"Crab, brown rock...............................................................",142,$213 
